"date","q0.025","median","q0.975","observed","fit","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","aggr_in_ci","shapiro_p","normality"
2025-06-20,0.0258786863816862,0.0544144617007816,0.0819946738812532,0.0680555574897486,0.0538744664983684,0.802721088435374,0.846153846153846,0.633333333333333,0.972789115646258,0.982905982905983,0.933333333333333,1,0.309145226521567,"maybe normal"
