"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"high","Generic PC",0.226194821199908,0.182991210848489,57.709902994475,27.8364861942389,0.100692499007301
"high","GB LM",0.198514252606969,0.158454687416574,42.6509572321218,22.8273520751784,-0.0864449829180294
"high","QM",0.19107115684054,0.147573992801088,42.180863948944,22.1078566140452,-0.0165331991991409
"high","Linear model",0.166763402248495,0.131030762824411,50.2394090144074,17.7608183183244,-0.00836709286563372
"high","LM bru model",0.159945440280443,0.126517462607542,44.6095555908342,17.9375098112222,-0.00762836256570551
"high","ST model coarser",0.124007604550831,0.094465914900083,33.0094499685034,12.7383695906608,0.000227601602949428
"mid","Generic PC",0.215836001445507,0.173619202674627,89.3628512395879,42.6890655798862,0.0851368217471063
"mid","QM",0.17692709121596,0.137623437756682,62.9895318069002,35.7924798332639,-0.0200277656778891
"mid","GB LM",0.169797193305772,0.132339559437193,61.5183202451372,31.8513412610641,-0.0531752276807992
"mid","Linear model",0.152472160907688,0.124080885850826,86.5209474001167,29.9740797654311,0.0155172345335212
"mid","LM bru model",0.144858042454186,0.116477485044279,78.4588167019838,27.270270360146,0.0141208070917749
"mid","ST model coarser",0.105032706040928,0.0803103854953392,42.8588866973144,18.4150549320047,0.000318020048606799
