"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"high","Generic PC",0.205661672277709,0.161098329225521,177.23024485349,44.4335449190014,0.0894277636426549
"high","GB LM",0.170845685151299,0.134982820578081,139.922030960528,33.6614531076456,-0.0301749847018968
"high","QM",0.168777584233912,0.124378716683914,93.079467594812,36.132286668578,-0.0373134445424852
"high","Linear model",0.15412798254906,0.117738104803854,163.478168611933,30.3205040135558,-0.0130219140746225
"high","LM bru model",0.153128152454278,0.116498329472577,162.88305546496,30.8441976039759,-0.0137460088049906
"high","ST model coarser",0.11977284006852,0.0890578448835857,108.955002918623,22.6222772806428,0.000427525947288006
"mid","Generic PC",0.206833584142317,0.159671897976043,304.019225383655,62.221849417461,0.103573083314377
"mid","QM",0.157441061570042,0.111906890624682,131.715469999473,47.4081358790581,-0.0189696751778804
"mid","GB LM",0.148255010102172,0.109469065196473,256.773674468942,40.7563571609642,-0.00249933210916071
"mid","Linear model",0.13353550181083,0.0989745528363772,258.025927712457,37.3150673832485,0.00709699993786494
"mid","LM bru model",0.130138140953803,0.0966560237487217,262.917588960899,35.6368066691092,0.00725354125292625
"mid","ST model coarser",0.103215492369772,0.0751468869410765,221.678492591117,28.8161199943277,0.000720233711498186
