"model","RMSE","MAE","MDAPE","Bias"
"Generic PC",0.209563048201435,0.162939541777351,44.8741241416513,0.11457012700107
"QM",0.163014545378053,0.118037906581782,33.9619832039849,-0.0295938043090873
"GB LM",0.155366976401034,0.119754647924163,29.5616876172841,-0.021524326379537
"Linear model",0.137244800434182,0.103780435898775,26.9317048169543,0.000537011523107099
"LM bru model",0.133852216352495,0.101648372674277,26.1684307579208,0.000886761573310772
"ST model coarser",0.105174619192151,0.0786268718218553,20.267925872456,0.000696051471677482
