"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.253231193918068,0.211125540798286,127.15206931398,48.778568387984,0.205716509696941
"Wind Offshore","GB LM",0.131856032547831,0.105583343877773,61.5161348986465,18.5723511306909,-0.0414841291217467
"Wind Offshore","QM",0.117260155544816,0.0890674771754066,51.561993256071,16.8885415413773,0.0390182286620638
"Wind Offshore","Linear model",0.11209163505829,0.0866395695933834,46.2881760751236,15.455634641263,0.000711896954279881
"Wind Offshore","LM bru model",0.104899185441643,0.078982246991465,64.2358773058041,14.1944937868883,0.00028600760124049
"Wind Offshore","ST model coarser",0.0676990347351627,0.0514216394382973,31.6646392670721,9.70172404207507,-0.000674100300385464
"Wind Onshore","Generic PC",0.193995214723124,0.14833111466207,321.088906827167,41.708606129596,0.0978002495288866
"Wind Onshore","QM",0.166868247758432,0.117252802295051,131.187014277802,33.7532199165669,-0.0493038716025055
"Wind Onshore","GB LM",0.152809679981919,0.118323125576345,305.58043551971,30.7939609172186,-0.0173981195052731
"Wind Onshore","Linear model",0.134905536280702,0.103157125160004,418.213311899424,28.4938503795894,0.00132977947786639
"Wind Onshore","LM bru model",0.130554888630894,0.098068046714188,366.349367823779,26.4957729107075,0.00118366496200126
"Wind Onshore","ST model coarser",0.102058025041519,0.0757113192008882,213.339282034477,20.7900163574799,0.00102560429683681
