"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250128.rds",3564.10995485374,-7279.6688829613,-7282.39907906743,0.557513565221324,0.550298147203786,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250128.rds",4066.77764000041,-8713.51839137899,-8766.32066296518,0.670472614239564,0.653186701342076,NA,NA,NA,NA,NA
"lm_model_aic0_250128.rds",NA,NA,NA,NA,NA,-7014.85781275077,-6885.95582110262,3526.42890637539,129.869948069853,0.803190438600601
"gblm_model_aic0_250128.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250128.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.755752318195083
