"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"high","Generic PC",0.232852783703447,0.191151442441815,51.5214250928927,29.9171129948213,0.115492162317239
"high","QM",0.23036622637195,0.178403651257395,35.650755201449,29.4085759084294,-0.0896868332999209
"high","GB LM",0.190106714989168,0.155651239586772,37.0117785055777,22.997597082968,-0.069394821375993
"high","Linear model",0.17478311885599,0.141262073629742,37.7106866277077,20.9375764360263,-0.0280658142445688
"high","LM bru model",0.17130375603048,0.138238400200941,36.2310753614361,20.1503329176929,-0.0268589081960685
"high","ST model coarser",0.132701466967728,0.104116456330103,29.8901274111547,14.5258144540666,-0.000959007487288723
"low","Generic PC",0.120691551898404,0.0683812303780005,2067.3520606826,88.3353134870745,0.0443615743077171
"low","GB LM",0.0793860935510086,0.0519275857120362,2271.82316974879,71.2589759767032,0.020760998210441
"low","Linear model",0.0760331199458775,0.0458486584062953,1651.21589063719,80.7927836888032,0.0164678734061306
"low","QM",0.0752053191132989,0.037882098860938,678.410450865971,83.354822142763,-0.0146019574977905
"low","LM bru model",0.0743619441450194,0.0450229323325895,1616.55809660531,76.1836702563888,0.0157417153786183
"low","ST model coarser",0.050109708308765,0.0286682372195707,961.862863229246,49.113124216133,0.00327163392943161
