"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"high","Generic PC",0.220581155221413,0.178393479284577,76.3496917299856,26.0152932263698,0.14619378975297
"high","GB LM",0.178544536755797,0.138683683769922,63.8986573739,19.1659286132594,-0.0673765947088911
"high","QM",0.170967434592785,0.13040440272152,35.9172612962913,18.9517212993402,-0.00884071304969683
"high","Linear model",0.144558125941222,0.114893515220308,82.2220524630217,14.8154217426143,-0.00517491198206845
"high","LM bru model",0.142006486931073,0.111703640253081,96.4197541921962,14.6143936031145,-0.00406710344087984
"high","ST model coarser",0.115545522548676,0.0885504637392418,80.9764187584827,11.5996216208052,0.000295672220230466
"mid","Generic PC",0.200257544387775,0.152944492736764,272.502371510229,47.8689945891632,0.0965105885463352
"mid","QM",0.161069309784371,0.113662297642237,112.395278986531,38.9568333932561,-0.0407636229708486
"mid","GB LM",0.152521484866785,0.113717216722412,259.6492754678,34.6159891634411,-0.0211640361237558
"mid","Linear model",0.140626491704428,0.105811861877769,350.049579414213,34.114758041674,0.00327836464306161
"mid","LM bru model",0.138370671220889,0.103339493436688,263.320840038632,33.227347552019,0.00277362280312836
"mid","ST model coarser",0.107492913418442,0.0773665541036737,211.742930526202,24.6748186795583,0.000960369642744064
