"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250804.rds",5688.84148610976,-11573.180561225,-11573.6165282101,0.764942183936975,0.760044212250251,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250804.rds",7284.40806670642,-15451.8095366165,-15485.9223464455,1.02247554063319,0.990936741278583,NA,NA,NA,NA,NA
"lm_model_aic0_250804.rds",NA,NA,NA,NA,NA,-11269.5633020603,-11144.8001247883,5652.78165103015,99.3803169789369,0.733560652678744
"gblm_model_aic0_250804.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250804.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.697279674899657
