"dist_coast_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"[0.382,11.8]","Generic PC",0.244615486294041,0.198622279199844,182.632456159607,48.9521349780206,0.170846574360039
"[0.382,11.8]","QM",0.161559951021707,0.121336386744475,69.762823843248,33.3059838087257,0.0165992266484671
"[0.382,11.8]","GB LM",0.16069559380553,0.127393447111118,144.350702747882,27.9525649272086,0.0196092025385548
"[0.382,11.8]","Linear model",0.145232959872937,0.111031701011863,64.9414842960842,30.258537629302,-0.00489813819648154
"[0.382,11.8]","LM bru model",0.138707346535796,0.107419541732532,71.3674846909167,28.6927214472684,0.00123451177307236
"[0.382,11.8]","ST model coarser",0.10586166909861,0.0797013043174136,61.2293190841695,20.331852874143,-0.000363530090390652
"(11.8,22]","Generic PC",0.202071659427432,0.157083027912976,331.755598690342,47.1321160565804,0.141110329964366
"(11.8,22]","GB LM",0.151786321677578,0.118719222183424,218.441510883305,29.7433857176249,-0.00625350041684671
"(11.8,22]","QM",0.129436657466037,0.0926204823742961,122.357267245539,27.8134447873349,-0.0111969074195064
"(11.8,22]","Linear model",0.126535161477844,0.0962949365619933,132.176565150978,26.2516350963006,0.00142241212964775
"(11.8,22]","LM bru model",0.122843615617533,0.0934810269412782,140.339676662621,26.9537895326726,0.000471980424367133
"(11.8,22]","ST model coarser",0.0943044092471117,0.0699383911568307,93.4223371117649,19.0255794143625,0.00134467587852425
"(22,36]","Generic PC",0.208923228345903,0.161317148813091,413.425171706414,53.5106937991276,0.10685928383617
"(22,36]","QM",0.168919116618274,0.113724072063292,57.0426423664758,37.6122946320397,-0.0477729001024319
"(22,36]","GB LM",0.157001114788595,0.117894620990251,434.432040029883,37.3399351612399,-0.0137817391912888
"(22,36]","Linear model",0.150634162425814,0.113342572485001,894.044734019199,37.0971991947925,0.0117231584127577
"(22,36]","LM bru model",0.145600285396426,0.106729438995845,943.74755483848,35.8897260488515,-0.000867564766215005
"(22,36]","ST model coarser",0.1251840995035,0.0889190573001774,134.72517451518,28.078321493174,-0.00443426415746054
"(36,102]","QM",0.188107177755063,0.126031974411144,62.2413715889006,46.3733870671217,-0.105772892063021
"(36,102]","GB LM",0.164197081254581,0.119732446709254,111.409760053439,35.5092987105857,-0.0667878699590774
"(36,102]","Generic PC",0.155544678737412,0.11487902809931,124.290518661204,37.5710399232721,0.0284905947487546
"(36,102]","Linear model",0.143506517613204,0.107747773907735,199.110704404326,36.2860127919118,-0.00578901152258211
"(36,102]","LM bru model",0.140603941802089,0.10678932280991,225.996339978354,34.2519942414295,0.00338830058141294
"(36,102]","ST model coarser",0.106025258904499,0.0780612565830555,116.641500730199,26.0750421970575,0.00581265821870146
