"date","q0.025","median","q0.975","observed","fit","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","aggr_in_ci","shapiro_p","normality"
2025-08-11,-0.25028202617087,-0.230927589009399,-0.210667847154822,-0.214355919798612,-0.230223181745324,0.863945578231292,0.897435897435897,0.733333333333333,0.952380952380952,0.991452991452991,0.8,1,0.577128444748355,"maybe normal"
