"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250308.rds",3857.74579371159,-7879.42505495792,-7882.73331796873,0.544462571712455,0.534478405181824,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250308.rds",4769.76332924314,-10245.8409359361,-10288.0779400415,0.710039298713009,0.693800047940591,NA,NA,NA,NA,NA
"lm_model_aic0_250308.rds",NA,NA,NA,NA,NA,-7368.62960925691,-7272.2082722968,3698.31480462845,152.564313467685,0.81968192746614
"gblm_model_aic0_250308.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250308.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.748099816152185
