"model","RMSE","MAE","MDAPE","Bias"
"Generic PC",0.209124867890775,0.162187156107906,46.4288767319892,0.101013506846244
"QM",0.172449488050692,0.126233475924344,40.1186285087822,-0.0318909318793591
"GB LM",0.158516158026377,0.120430904549297,33.0093357750417,-0.0232422505519396
"Linear model",0.145257385917785,0.110972239160796,31.2209618494717,0.000833126341324171
"LM bru model",0.142091808093383,0.108385644132628,30.4171502566466,0.000886639199667219
"ST model coarser",0.112841757690155,0.0824607568546003,22.347169026733,0.000877347649676002
