"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"high","Generic PC",0.224408840922816,0.180152234798741,195.780454688507,22.093385166735,0.139170905212011
"high","QM",0.200007918802772,0.156095954579761,90.8030887297096,20.764277528665,-0.0295732051031852
"high","GB LM",0.191615441115844,0.154470938680905,136.391121338114,20.4122192414291,-0.0803934599772914
"high","Linear model",0.153997897602075,0.123579255180121,87.6315342774457,15.3871346652853,-0.00771550298666905
"high","LM bru model",0.146609859213651,0.117720443473435,154.88511754895,14.2521223817287,-0.00666690038345985
"high","ST model coarser",0.11924219417982,0.0928044179110206,82.3851971758211,11.330943480373,-4.28919480749224e-05
"mid","Generic PC",0.173971245079441,0.124105789372588,784.88222798862,62.434253570975,0.0708947680093513
"mid","QM",0.140001685554317,0.0923924213503561,298.527847523294,58.0804295265224,-0.0359239601267026
"mid","GB LM",0.13660973600781,0.0966937139873294,727.012588526266,48.5925085776094,-0.0129041915706986
"mid","Linear model",0.125339997273011,0.0933445503214515,663.092085678336,52.0908165029787,0.0185591788449326
"mid","LM bru model",0.12382988950281,0.0904765891184679,771.2291492678,48.6556150217522,0.0160630250168865
"mid","ST model coarser",0.0898949045577063,0.0636364103916205,731.330743649247,33.9291804995692,0.00292868226482285
