"date","q0.025","median","q0.975","observed","fit","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","aggr_in_ci","shapiro_p","normality"
2025-04-02,-0.0291090578980489,-0.0166265158857481,-0.00460760028768348,-0.0167285457162156,-0.018271184430277,0.863945578231292,0.863247863247863,0.866666666666667,0.979591836734694,0.982905982905983,0.966666666666667,1,0.087381895503823,"maybe normal"
