"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"high","Generic PC",0.246007191092581,0.205129694740605,47.4436756372634,31.5218482455262,0.143435673083803
"high","QM",0.209123759366225,0.160629083214649,30.8256041579173,23.1510829540846,-0.064701782918797
"high","GB LM",0.185998039476805,0.149446023354454,29.3008880019301,21.7432433020805,-0.0705192662670777
"high","Linear model",0.162065687008767,0.131348416400974,27.9957177424322,18.9248622425412,-0.0194442365852727
"high","LM bru model",0.155318315162538,0.127271976131137,26.7854005101088,18.0005219723836,-0.0202470688237086
"high","ST model coarser",0.117836568664233,0.0941980647393078,20.2710504641304,13.3998837539106,-0.000214627380253243
"mid","Generic PC",0.150765936161812,0.107056177610254,471.157147380817,54.7355560304344,0.0581710418898642
"mid","QM",0.113627602909513,0.0798903371829611,267.312181472195,48.1776551815024,-0.0157648421753129
"mid","GB LM",0.110296686873955,0.0795902719805791,429.281109600126,42.3714660166503,-0.013844309374836
"mid","Linear model",0.103626539517218,0.0764631183192615,345.065097805491,43.4412929128039,0.00938625904112299
"mid","LM bru model",0.102698214474773,0.0748844019132426,402.104575924455,42.1058382778005,0.00961806041236453
"mid","ST model coarser",0.0740402858156291,0.052841665675085,192.352517847485,29.9638803827149,0.000654499700180342
