"date","q0.025","median","q0.975","fit","observed","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","variance_samples","variance_observed","aggr_in_ci","shapiro_p","normality"
2025-07-03,-0.266557620021447,-0.161444956900782,-0.0667630273927722,-0.162297684454492,-0.185631599763878,0.741496598639456,0.752136752136752,0.7,0.979591836734694,0.982905982905983,0.966666666666667,0.519426729809668,0.520348045048273,1,0.268092477140582,"maybe normal"
