"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250122.rds",8328.78027043088,-16888.1531746594,-16875.966557583,1.07353420416541,1.06759333189825,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250122.rds",9849.63027047916,-20614.8455318473,-20641.5419770247,1.31213612412322,1.28843223419979,NA,NA,NA,NA,NA
"lm_model_aic0_250122.rds",NA,NA,NA,NA,NA,-16784.5573741042,-16666.075162052,8409.27868705211,54.1576506543593,0.492913373547779
"gblm_model_aic0_250122.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250122.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.422175871728028
