"date","variance","variance_unweighted","q0.025","median","q0.975","fit","observed","norm_power_est0","q0.025_unweighted","median_unweighted","q0.975_unweighted","fit_unweighted","observed_unweighted","norm_power_est0_unweighted","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","variance_samples","variance_observed","aggr_in_ci","aggr_in_ci_unweighted","shapiro_p","normality"
2025-05-01,0.000487486249733154,0.000182067514752586,0.124047025475852,0.164480029062887,0.207273389518396,0.164225692453715,0.14600663798,0.235551693257728,0.195153283445572,0.222293849620177,0.247887508532684,0.221951488278378,0.213597504501967,0.301249171173291,0.82312925170068,0.811965811965812,0.866666666666667,0.950704225352113,0.956140350877193,0.928571428571429,0.0493305133380808,0.0452272459056705,1,1,0.0117416730659184,"not normal"
