"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250511.rds",8366.02728433454,-16952.6420476972,-16941.8789085593,1.07868746886786,1.0707249354598,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250511.rds",10208.6435872321,-21723.5810352649,-21571.2686745697,1.37345275147496,1.33609994001166,NA,NA,NA,NA,NA
"lm_model_aic0_250511.rds",NA,NA,NA,NA,NA,-16620.1877537496,-16487.7833865855,8329.0938768748,55.1205371676403,0.752053132944903
"gblm_model_aic0_250511.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250511.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.711162356304331
