"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250821.rds",7280.13110048886,-14787.1222375853,-14782.9656403114,0.94520178436001,0.93880908907517,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250821.rds",9104.88216824588,-19175.4068899705,-19205.4235551425,1.22687565069343,1.19513872522045,NA,NA,NA,NA,NA
"lm_model_aic0_250821.rds",NA,NA,NA,NA,NA,-14351.9012890795,-14219.5769322423,7194.95064453975,72.7058564233402,0.696576736622534
"gblm_model_aic0_250821.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250821.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.672255084626582
