"model","RMSE","MAE","MAPE","MDAPE","Bias"
"Generic PC",0.127531498258124,0.117226496775905,51.2447972026239,45.6984804642558,0.117226496775905
"QM",0.032495943817371,0.0254013140663105,11.5669276445603,8.39517075428703,-0.00872650040846632
"GB LM",0.0305969430722218,0.0251931841127011,12.2255007462652,8.29084542724433,-0.00803237957781597
"LM bru model",0.0289223769002982,0.0233973539516488,12.8779291330916,8.16790741633831,-0.00187315310264117
"Linear model",0.0267658024551705,0.0218256301945822,11.7544283791766,7.23250899809251,-0.00081585248773349
"ST model coarser",0.0127468850944434,0.0100262914808101,4.61916482919647,3.50553708745345,-0.00500304534918026
