"date","variance","variance_unweighted","fit","observed","norm_power_est0","q0.025","median","q0.975","fit_unweighted","observed_unweighted","norm_power_est0_unweighted","q0.025_unweighted","median_unweighted","q0.975_unweighted","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","aggr_in_ci","aggr_in_ci_unweighted","shapiro_p","normality"
2025-01-06,0.000647973705588558,0.000647973705588558,0.661729036303781,0.61425183072856,0.767919335954889,0.661729036303781,0.661729036303781,0.661729036303781,0.661729036303781,0.61425183072856,0.767919335954889,0.661729036303781,0.661729036303781,0.661729036303781,0.829931972789116,0.854700854700855,0.733333333333333,0.887323943661972,0.88695652173913,0.888888888888889,0,0,3.87867628035029e-05,"not normal"
