"date","q0.025","median","q0.975","fit","observed","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","variance_samples","variance_observed","aggr_in_ci","shapiro_p","normality"
2025-09-04,-0.134359088942221,-0.0795716845628871,-0.0207969424243137,-0.0787836398180554,-0.0657632005529946,0.795918367346939,0.803418803418803,0.766666666666667,0.979591836734694,0.991452991452991,0.933333333333333,0.189125269674089,0.183577411926707,1,0.0108347517447836,"not normal"
