"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"high","Generic PC",0.215327793221979,0.16998172942627,43.6151279871551,19.8413082809532,0.138270153666781
"high","QM",0.17223819492821,0.132436315187474,27.1630469483748,17.3643841196147,-0.0238703221247989
"high","GB LM",0.169683734010056,0.141921385809693,31.0616958618271,18.2844701659278,-0.062525606757149
"high","Linear model",0.145585520495252,0.116009363932942,27.920101295143,14.2462859220087,-0.0130447138267985
"high","LM bru model",0.144566749730236,0.115672230408948,28.1302128033964,13.9924445583612,-0.0124958770750134
"high","ST model coarser",0.11365230483199,0.0895898330581556,21.9494683983464,10.5353993912177,0.000156345736529538
"mid","Generic PC",0.206833584142317,0.159671897976043,304.019225383655,62.221849417461,0.103573083314377
"mid","QM",0.158552534091705,0.111356904459335,120.482757260504,46.7912552495683,-0.0322495559041556
"mid","GB LM",0.148255010102172,0.109469065196473,256.773674468942,40.7563571609642,-0.00249933210916071
"mid","Linear model",0.133197343304789,0.0981060939357886,198.722428096042,36.8699591205364,0.00683906464398645
"mid","LM bru model",0.128577660226718,0.095141165811626,210.982943246184,35.8722419608236,0.00709643652155719
"mid","ST model coarser",0.100999478867642,0.0735399508089969,200.444174351669,29.0140696206671,0.000946480200349219
