"model","RMSE","MAE","MDAPE","Bias"
"Generic PC",0.177366512070246,0.12696204962307,48.5322636304907,0.0767435827042409
"QM",0.145739926204111,0.0986692342312499,45.0437127995455,-0.0294899347175573
"GB LM",0.137475475876104,0.0984024471695262,35.8377294328945,-0.0199554598251382
"Linear model",0.123566296664006,0.0892980913019372,37.1443161266072,0.00188118900257651
"LM bru model",0.120512600329068,0.0866800793652624,34.7101203716155,0.00142607056337914
"ST model coarser",0.0873054648017308,0.0609998261389723,24.5464905972675,0.00100368825803744
