"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.233867926871266,0.193574045671712,67.1902081640609,26.9366489737114,0.191522030923727
"Wind Offshore","GB LM",0.157773095103232,0.129243278596014,32.5689746966144,19.5966622596789,-0.0907016719296838
"Wind Offshore","QM",0.123916175893207,0.0930198648409219,30.3452723072219,11.2115761964413,0.0387060801375948
"Wind Offshore","Linear model",0.121088901953557,0.0979051227818186,29.6697566799616,13.8668497930609,-0.000421923592418323
"Wind Offshore","LM bru model",0.115185474689983,0.0919551422027095,29.0016977756529,12.4078392019736,0.000492545054792468
"Wind Offshore","ST model coarser",0.0726038688498675,0.0530558946459465,16.330996814877,6.61030226495675,-0.00185496331935118
"Wind Onshore","Generic PC",0.197846819113099,0.149494516340966,347.164548748542,45.7256494082647,0.087792491228602
"Wind Onshore","QM",0.166958640080814,0.120382798617897,166.609119860624,38.2798386338034,-0.0502251732639512
"Wind Onshore","GB LM",0.15251620663242,0.115196326509244,325.122283817689,34.1413834348938,-0.00976366701430024
"Wind Onshore","Linear model",0.142552666966396,0.108272894324201,389.298368325345,33.0627364359288,0.00130484790819032
"Wind Onshore","LM bru model",0.140046261617242,0.106236797832936,473.999325407159,32.5943674508749,0.00122306673302217
"Wind Onshore","ST model coarser",0.105376777303812,0.0774336431274757,301.872203981069,23.1777816600998,0.00122022849527504
