"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.181412614702139,0.130542465804322,62.2939824909323,9.32265311523329,0.122980924745975
"Wind Offshore","GB LM",0.150732900994008,0.123549927434946,35.44924538453,14.469217780809,-0.091736044111947
"Wind Offshore","QM",0.117119084330219,0.0856495450945529,29.6019354382271,7.76651517000802,0.00176081830391499
"Wind Offshore","Linear model",0.108490832600411,0.0782010794820192,26.1717605884347,7.03443254685547,0.000499754844905855
"Wind Offshore","LM bru model",0.102069730386427,0.070642644120268,33.5574524990726,5.93882823533392,0.00055149131808501
"Wind Offshore","ST model coarser",0.0702795534891162,0.0461855347298712,30.3415608016369,3.8269310753071,0.00229537850077921
"Wind Onshore","Generic PC",0.194368871544148,0.14787970973308,117.05450669167,18.4627203045078,0.113503115025897
"Wind Onshore","QM",0.172251905347831,0.128135881276012,51.796305295555,17.9313590333653,-0.00586421226835056
"Wind Onshore","GB LM",0.169587113039359,0.13780338276374,138.526194239966,18.8300842796087,-0.0747478150787814
"Wind Onshore","Linear model",0.137253955587021,0.108231198417945,195.728884531729,13.3386748819859,0.000487304041299403
"Wind Onshore","LM bru model",0.133989600157695,0.103594577437752,236.789829453043,12.3496151722071,0.000443958683144803
"Wind Onshore","ST model coarser",0.109921824031376,0.0832523102657492,139.465932936777,10.0629470357513,-9.27547861824699e-05
