"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.22952088158022,0.181356102395033,134.41268614833,36.7107642871646,0.170631478661048
"Wind Offshore","GB LM",0.143394594280133,0.114142484570194,75.9759416572234,19.6331181334683,-0.0636132970453823
"Wind Offshore","QM",0.124136407082273,0.0867665649296386,56.8578299011049,14.5091299669581,0.0313889463774249
"Wind Offshore","Linear model",0.121229870844357,0.0919633115504006,50.6391652795899,16.3589310614477,0.00444355726408053
"Wind Offshore","LM bru model",0.113034574049198,0.0840918936895722,84.8109288435664,14.1617020518169,3.61293257214661e-06
"Wind Offshore","ST model coarser",0.0762909680761282,0.0549857965649759,38.9018009624179,9.62468027800645,0.000354218468691727
"Wind Onshore","Generic PC",0.193385892495431,0.139235598086266,387.305650150149,45.8796301417865,0.089168952033424
"Wind Onshore","QM",0.168922261834449,0.113634166898966,157.755747412594,41.4127436094773,-0.0562138096757901
"Wind Onshore","GB LM",0.148567501143173,0.108697074732793,420.475420819578,33.6327673682236,-0.00933661858302126
"Wind Onshore","Linear model",0.138642109393397,0.102042103506787,443.506515675976,33.2065481375545,0.000956933512213342
"Wind Onshore","LM bru model",0.134937788656326,0.099488395037033,520.662904897885,33.117693779393,0.00248005321973754
"Wind Onshore","ST model coarser",0.099768777176288,0.0715912721691407,408.583961689528,24.0782578399878,0.00171069898700294
