"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250104.rds",3804.73244028772,-7766.56204903012,-7768.30890376956,0.559674076513296,0.551609599302109,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250104.rds",4730.31622344638,-10108.6213947323,-10136.09303968,0.729738647926595,0.719440199768788,NA,NA,NA,NA,NA
"lm_model_aic0_250104.rds",NA,NA,NA,NA,NA,-7376.99445872312,-7253.78343176011,3706.49722936156,139.634063151892,0.809624323526446
"gblm_model_aic0_250104.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250104.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.774763600367668
