"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"mid","Generic PC",0.156222507891218,0.111609666403285,453.720233921706,55.0910590208505,0.0645673414506668
"mid","GB LM",0.114653922476653,0.0830322824966725,413.553579487132,41.7132013797922,-0.00878907029101019
"mid","QM",0.112676393120349,0.0784859440447075,248.363270393609,45.4784197764068,-0.0227390988569863
"mid","Linear model",0.104747285068653,0.0749238453542178,313.086847689527,40.2973212114094,-0.00515608421507367
"mid","LM bru model",0.10124370873359,0.0726316328778136,343.615164600762,40.2688613995681,-0.00454681224489116
"mid","ST model coarser",0.0771296634504864,0.0544627044682572,206.633874399204,30.094549557388,-5.76950624112508e-05
"low","Generic PC",0.148146153166813,0.0929982466682258,750.843813286293,72.992700729927,0.0649150506317179
"low","QM",0.100856132711542,0.059243318449738,272.711023497828,69.4703375388028,-0.00925575647581002
"low","GB LM",0.0947152044833168,0.0624776414528197,884.219109534241,54.4162817604101,0.0131388158601706
"low","Linear model",0.0911104427375783,0.0596321636584144,718.570470296229,56.0702857543817,0.0118664525779386
"low","LM bru model",0.0890816384118789,0.0591426342791262,901.355709997121,56.5938699575984,0.0119882247492815
"low","ST model coarser",0.0623161700020286,0.0395337820443864,646.810884390185,38.6355346066981,0.00356026448369311
