"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250526.rds",4351.01074689931,-8862.0791102619,-8864.82097131728,0.60876373751489,0.60315990227408,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250526.rds",5669.25748000314,-12178.3502151795,-12208.0515214136,0.837269483675256,0.813158569618125,NA,NA,NA,NA,NA
"lm_model_aic0_250526.rds",NA,NA,NA,NA,NA,-8414.17142422029,-8338.34816578195,4218.08571211015,133.819359612011,0.84122200750744
"gblm_model_aic0_250526.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250526.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.799866034316312
