"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250328.rds",3739.29819201763,-7640.34066009498,-7643.61157513189,0.52555068790109,0.519480082626415,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250328.rds",4627.08464547598,-9920.13561590955,-9982.1117738871,0.685849935460936,0.666172660868353,NA,NA,NA,NA,NA
"lm_model_aic0_250328.rds",NA,NA,NA,NA,NA,-7360.37502711409,-7236.32286766866,3698.18751355704,153.977469981907,0.771183329791679
"gblm_model_aic0_250328.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250328.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71016825018732
