"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"high","Generic PC",0.202353547145487,0.157849288653754,155.745075127678,42.8472573030276,0.105137095057344
"high","QM",0.161886437686112,0.112597588313196,69.8644463790543,33.0709450405669,-0.0499785368044644
"high","GB LM",0.152995033523881,0.115046251537303,115.428553224205,29.7080765242315,-0.018967655291289
"high","Linear model",0.140344161973358,0.103012221323663,105.076546880734,28.4082474097383,-0.0209595195244272
"high","LM bru model",0.137442863046974,0.100862153141155,108.465524997331,27.3600772195187,-0.0204524954288287
"high","ST model coarser",0.107658337768968,0.0771957171236946,69.8816997342,20.8603774324515,-9.82079474861396e-05
"mid","Generic PC",0.199182491743193,0.15027026484717,863.501038811954,69.6718617832593,0.12590650415764
"mid","GB LM",0.11725998215377,0.0878114405672815,734.995627281154,40.458127722554,0.0237321075820534
"mid","QM",0.107786517269535,0.0745198682067759,368.005624394315,38.7277085116294,-0.0126927738197781
"mid","Linear model",0.0998172669948267,0.0750777347277554,465.883342363042,36.5673083526574,0.0172638836776574
"mid","LM bru model",0.0974360744878725,0.0736828429537437,379.361472407423,35.7768412056764,0.0189628368671721
"mid","ST model coarser",0.0709881786834407,0.0500585124656627,166.529240704708,25.0000481570747,0.000826694318755191
"low","Generic PC",0.12626314579611,0.0644280964816278,1366.40484704352,81.5789473684211,0.0476340115281726
"low","GB LM",0.071685928405788,0.0482357336539186,2042.90607206426,61.2126044913899,0.014971143436256
"low","Linear model",0.0673386213833946,0.0403664715953782,1464.76068251867,78.8411113187256,0.00945210097619483
"low","QM",0.0653529775238842,0.0321967371953272,264.361641311145,83.5895868800879,-0.00899630051116724
"low","LM bru model",0.0633533941294679,0.0377562860649787,1572.08382409686,71.0582740814952,0.00654669109557533
"low","ST model coarser",0.0454779231573867,0.0271539005213135,1533.3824711024,50.4185104384596,0.00496036436940547
