"date","q0.025","median","q0.975","fit","observed","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","variance_samples","variance_observed","aggr_in_ci","shapiro_p","normality"
2025-08-15,-0.11835803824115,-0.017789815401411,0.0758163718333848,-0.0190357634473753,-0.0380418079031956,0.693877551020408,0.735042735042735,0.533333333333333,0.965986394557823,0.965811965811966,0.966666666666667,0.327718082595642,0.326389879462547,1,0.168164671806785,"maybe normal"
