"model","RMSE","MAE","MDAPE","Bias"
"Generic PC",0.222595435313403,0.17945698608561,29.122414415469,0.125661021889789
"QM",0.1800338731329,0.136528141062663,23.9605723447312,-0.0197360567073474
"GB LM",0.174007411015892,0.13822938623314,21.7965395999968,-0.0540904964418285
"Linear model",0.15099403822137,0.118258571039323,18.8168738591585,0.000256481771075709
"LM bru model",0.14884264044923,0.117378075984116,18.4143905128969,5.75897065082281e-06
"ST model coarser",0.110066003995014,0.0839967396280361,12.9623440148092,0.000134927806513063
