"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250813.rds",7249.17690525869,-14724.0646640098,-14718.5182367227,0.938919874864695,0.935405086502249,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250813.rds",8230.36131041143,-17325.9702213275,-17332.9211771585,1.1048989058418,1.07270341963609,NA,NA,NA,NA,NA
"lm_model_aic0_250813.rds",NA,NA,NA,NA,NA,-14652.6326146175,-14520.2645740211,7345.31630730877,70.4271328290136,0.658321417250158
"gblm_model_aic0_250813.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250813.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.595253557859247
