"elevation_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"0","Generic PC",0.198532622503049,0.147116703371829,648.547451626925,149.496649605111,0.129965296890189
"0","GB LM",0.107442578574439,0.0739956124162684,357.069130920897,64.7373883914513,0.0153966157316095
"0","QM",0.102626395906351,0.0673920052323393,329.88816225522,67.2106857269001,0.0108475028879479
"0","Linear model",0.0975078167822747,0.0621557951998727,371.168126240687,53.8831766835363,0.00072129584807088
"0","LM bru model",0.0973330324716305,0.0619767138569028,321.171658009227,56.8457616547454,0.00236122437206704
"0","ST model coarser",0.0640663973438098,0.0380042164596496,149.496006683597,32.4772474856383,-0.00149211647770959
"[3,197]","Generic PC",0.137432620725591,0.0890745340419338,1238.71678114794,91.5174195584218,0.0626314888495026
"[3,197]","GB LM",0.0998510552437895,0.0693665565171384,1301.30655971006,74.1314906104227,0.0358523990866547
"[3,197]","QM",0.0804385298473303,0.0514878110995686,609.404233543154,74.0888690383741,-0.00736316832919944
"[3,197]","Linear model",0.0786794276989319,0.0514332608665459,814.733025510342,69.6423388296287,-0.00130038525569093
"[3,197]","LM bru model",0.0774017724294131,0.050842690638794,723.399477862435,67.2009279173434,0.000327660951693535
"[3,197]","ST model coarser",0.0615071246075328,0.0400076370036692,610.183884175172,47.6824063715053,0.0029391291807582
"(197,317]","Generic PC",0.0966971177063199,0.0579698768286898,1012.17105078944,80.2083333333333,0.0350769990669547
"(197,317]","GB LM",0.0742238252375163,0.0490911955371532,1151.22424681757,70.5083224104041,0.0205803948348263
"(197,317]","QM",0.0651143238851108,0.0396088739080737,484.06322563043,71.3381538131923,-0.0131732307024398
"(197,317]","Linear model",0.0643405760031433,0.0446957789403282,1122.64169248215,69.0768955822257,0.00827032655470678
"(197,317]","LM bru model",0.0630818623422888,0.0412334460390647,886.194672654432,68.8025402880044,0.000648747589722385
"(197,317]","ST model coarser",0.0537002596833667,0.03463581761538,794.534137513414,67.6408389145812,0.00366082065320315
"(317,725]","QM",0.111272767076189,0.065504232139913,473.819054325952,77.3665222413016,-0.0522747832152435
"(317,725]","Generic PC",0.104415095890226,0.0633046240237844,900.531095514176,65.6584942266153,-0.0143621847080446
"(317,725]","GB LM",0.100125196815266,0.0626722605773701,960.798518666805,60.146541313594,-0.0204622034460444
"(317,725]","LM bru model",0.0935454541541329,0.0625720221561422,1789.17924359746,57.9589209840394,-0.000686914253714377
"(317,725]","Linear model",0.0931417783125433,0.0605287876943192,1438.72863573706,57.4583786725436,-0.00526315654909107
"(317,725]","ST model coarser",0.0688750101577393,0.0443058735083783,846.925030965971,42.9439105918312,-0.000478569672300841
