"date","q0.025","median","q0.975","fit","observed","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","variance_samples","variance_observed","aggr_in_ci","shapiro_p","normality"
2025-01-16,0.0592226184006416,0.179627394941974,0.303415111379136,0.180708079717947,0.163475659082191,0.700680272108844,0.717948717948718,0.633333333333333,0.979591836734694,0.991452991452991,0.933333333333333,0.482819275470992,0.483682943719061,1,0.918136482802954,"maybe normal"
