"dist_coast_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"[0.382,11.5]","Generic PC",0.219794640505748,0.167823639350858,533.259561617381,94.7598253275109,0.14717572696761
"[0.382,11.5]","GB LM",0.135958542259379,0.104022817806279,525.321283884075,59.4610283001088,0.0643098177936903
"[0.382,11.5]","QM",0.109760866987471,0.0793650331355137,201.303411482794,52.3849865385087,0.0165710954008253
"[0.382,11.5]","Linear model",0.104105867668761,0.0752933377908974,163.949808371981,50.4240371012763,0.00805380117415001
"[0.382,11.5]","LM bru model",0.101766130582417,0.0731069527632228,167.39466652685,49.4257027350076,0.00503383100754764
"[0.382,11.5]","ST model coarser",0.0713542587962143,0.0484566229585347,140.882975774581,28.873740597281,0.000942489325201833
"(11.5,21.2]","Generic PC",0.186667621381899,0.141029505778909,466.018602302611,73.7228519364191,0.109561245833195
"(11.5,21.2]","GB LM",0.128176311813155,0.0933179896188738,377.802285544794,43.2227976105993,0.00246217865246661
"(11.5,21.2]","QM",0.120546120189219,0.0836866926294948,198.535441798395,44.3605100468313,-0.0142032112347764
"(11.5,21.2]","Linear model",0.119120263516708,0.0848101108106629,238.696806586448,42.2141292813154,-0.00912832649509491
"(11.5,21.2]","LM bru model",0.116802748463286,0.0846298477868026,346.164015540866,40.763148006471,-0.000282348004903878
"(11.5,21.2]","ST model coarser",0.0752286690644758,0.0535055035258348,230.363401393608,26.7580786977088,0.0016897984582676
"(21.2,35.6]","Generic PC",0.170628672119259,0.122411581959524,1196.15252941041,64.7057684948717,0.0780028320363736
"(21.2,35.6]","QM",0.124319865531962,0.0804739034824026,481.100050079131,47.2597171358551,-0.027357231461727
"(21.2,35.6]","GB LM",0.115218354344782,0.0811895123389351,1080.91979462374,45.1985994168817,0.000883011852362251
"(21.2,35.6]","Linear model",0.114211709949084,0.0830437136252911,1466.62604482971,46.7681285316051,0.0123814859714537
"(21.2,35.6]","LM bru model",0.111853075911344,0.0784711139878747,943.202627419012,44.1384041624955,0.00165400572800334
"(21.2,35.6]","ST model coarser",0.0858758822639392,0.0585810494827049,700.716504996156,32.8192131879128,0.00303408185385336
"(35.6,102]","QM",0.147438936363879,0.0979104224110312,228.925361482643,53.3776300801248,-0.0716515240255241
"(35.6,102]","Generic PC",0.141357160344023,0.0980969008308573,462.390591617031,46.0129351112371,0.019490149158509
"(35.6,102]","GB LM",0.129384642049085,0.0908177179094393,398.586216321835,41.4525038221524,-0.0441575344716059
"(35.6,102]","Linear model",0.118674780224689,0.087325394305836,594.134865763543,41.346748239518,-0.00813148290838205
"(35.6,102]","LM bru model",0.116030856570036,0.0862384048687592,592.426967694363,40.7533556299912,-0.00283935237600885
"(35.6,102]","ST model coarser",0.0819907344768073,0.057598758960606,233.50992873145,28.5409700653172,-0.00225370448199412
