"model","RMSE","MAE","MDAPE","Bias"
"Generic PC",0.215081496133594,0.170090178251797,39.2278862468697,0.119192819247891
"QM",0.16870850696473,0.12473094060937,30.6263070083496,-0.0285474836021908
"GB LM",0.16024707403205,0.124746116401211,26.7424770564004,-0.0280050896523358
"Linear model",0.146116009867153,0.113793580560901,25.1099286283371,0.000588977026216231
"LM bru model",0.143398186594412,0.110991419258538,24.364583977362,0.000420269951003166
"ST model coarser",NA,NA,99.9979014634174,-0.303172139073491
