"elevation_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"0","Generic PC",0.216566340781821,0.168751431538045,205.955967953107,50.6601220497104,0.160525053977563
"0","GB LM",0.132448758162788,0.099893665001196,104.141092195178,23.676545620657,-0.0455376036066732
"0","QM",0.124589061496275,0.0909350446811832,97.3128507153357,22.8755597675713,0.0387494304591405
"0","Linear model",0.110376021743284,0.0820239748069531,78.9163801642689,21.2323940860113,0.000543885340080922
"0","LM bru model",0.105615343680034,0.0777374681329882,117.789532966857,18.8270544163589,-3.3386700230868e-05
"0","ST model coarser",0.0773671037359401,0.0545138355371845,111.662723552523,12.5328283427479,0.000403612939951773
"[3,196]","Generic PC",0.205735896393621,0.159255358143429,417.877209217949,61.9418301128824,0.108283358778496
"[3,196]","QM",0.157634633500301,0.110751213848163,164.949073623478,44.9280419184854,-0.0107207687958601
"[3,196]","GB LM",0.153802475126086,0.115744972693389,386.075864927544,44.770554821244,0.0191169745578537
"[3,196]","Linear model",0.1498237413542,0.107519564322297,261.486339402792,42.5421695231426,-0.0079912724048233
"[3,196]","LM bru model",0.145785584341593,0.10784134056155,396.792933739214,42.2425678067028,0.00562032301126464
"[3,196]","ST model coarser",0.1099138987304,0.0783526723664293,307.884696663777,30.7417737073249,0.00355904803774085
"(196,315]","Generic PC",0.172606913635983,0.126327421481639,579.448723748205,84.2138083430639,0.0782026547733599
"(196,315]","GB LM",0.139506748542527,0.103759390304238,517.47808829453,63.1636602854759,0.0291431679174539
"(196,315]","QM",0.133934606575111,0.0907263077522955,252.282152138879,59.5644981581226,-0.0138473575870643
"(196,315]","Linear model",0.132696687175428,0.096361228066346,480.337779553555,60.9161414371615,0.0109015979609669
"(196,315]","LM bru model",0.128428297464441,0.0905241320906505,393.900959828742,55.8586966069498,-0.00162671529986178
"(196,315]","ST model coarser",0.0915133956417439,0.0622472135162842,298.489529439157,42.0436477318997,-0.00123380808076129
"(315,725]","QM",0.168342072323718,0.113807961918328,127.276748391319,64.9259336550955,-0.078189671574984
"(315,725]","Generic PC",0.151887050053777,0.108730285051108,257.763020646961,55.5667365449654,-1.63560696788956e-05
"(315,725]","GB LM",0.149858222265793,0.106016544804508,249.184126145599,53.2542420061828,-0.0305977956976008
"(315,725]","Linear model",0.137197327386291,0.102670656981116,429.932680257685,49.5865606354525,-0.00223715797969633
"(315,725]","LM bru model",0.136604502826891,0.102898882033989,406.952367441002,51.7071760674371,-0.00117112954354562
"(315,725]","ST model coarser",0.103895177800762,0.0742855486992671,201.239468271874,36.7692951218947,0.00191405127363569
