"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"mid","Generic PC",0.149555645412113,0.104229281714277,369.300071098661,57.5313277928688,0.0464451897748291
"mid","QM",0.121696872997494,0.0800989998669171,178.034460418104,56.5927798344483,-0.0277445118073953
"mid","GB LM",0.116911716270384,0.080240898333375,325.513274072685,48.1057602843383,-0.014320091883078
"mid","Linear model",0.109125431061096,0.0758041525101442,305.921289248101,47.2257771222344,-0.00947337277816385
"mid","LM bru model",0.106580940046945,0.0741962413557972,322.289102224917,46.7620321564792,-0.00911936141943775
"mid","ST model coarser",0.0862076019708635,0.0602429523745262,305.939013266049,37.3827990437874,0.000353898857887906
"low","Generic PC",0.141748374869406,0.0951656886027183,1839.25407434154,78.5273793034516,0.0521494222419043
"low","QM",0.112184011618318,0.0703176751867781,837.523739577297,69.2221215306182,-0.00858469875958428
"low","GB LM",0.109136896304254,0.0732324245834358,1307.23019170432,57.2119936214738,0.0156153094197397
"low","Linear model",0.0968922624776012,0.0643352717996843,955.298907604379,57.8920944625574,0.00634870693795886
"low","LM bru model",0.0945001742136403,0.0625932970165934,808.390248997345,56.3748357049811,0.0061012553565582
"low","ST model coarser",0.0730519413476868,0.0466894308219203,752.88824509172,41.5931348347561,0.00205621807451107
