"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250202.rds",4309.34378507915,-8780.3386480231,-8781.88723445073,0.605313199608021,0.596759901430023,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250202.rds",5205.8223201132,-11059.3192512444,-11103.170132631,0.764773036087903,0.740286213835797,NA,NA,NA,NA,NA
"lm_model_aic0_250202.rds",NA,NA,NA,NA,NA,-8275.56805271152,-8144.6711946345,4156.78402635576,135.012116242866,0.777035339470418
"gblm_model_aic0_250202.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250202.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706639125989392
