"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250719.rds",7298.43357608139,-14811.5713889462,-14804.6337862185,0.948527672477661,0.94322205736724,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250719.rds",8710.94359729435,-18210.5757184052,-18268.2142871632,1.16961606694888,1.14572745812212,NA,NA,NA,NA,NA
"lm_model_aic0_250719.rds",NA,NA,NA,NA,NA,-14718.3926673841,-14586.1072250509,7378.19633369203,68.967756710283,0.677824763676875
"gblm_model_aic0_250719.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250719.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.621728132420769
