"date","q0.025","median","q0.975","fit","observed","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","variance_samples","variance_observed","aggr_in_ci","shapiro_p","normality"
2025-02-08,-0.153333057358987,-0.139994987631089,-0.125022588619229,-0.139778848830358,-0.144034092056285,0.802721088435374,0.82051282051282,0.733333333333333,0.965986394557823,0.991452991452991,0.866666666666667,0.0408572907911164,0.0424852922251359,1,0.000494476793158516,"not normal"
