"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250121.rds",12548.7369463478,-25295.4019881421,-25297.8165721412,0.535290216297988,0.531737121153059,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250121.rds",6602.00805912493,-13916.0121532119,-13979.560287707,0.925905679149543,0.903616229353082,NA,NA,NA,NA,NA
"lm_model_aic0_250121.rds",NA,NA,NA,NA,NA,-24446.0991698514,-24292.7639948179,12242.0495849257,490.904990792093,0.791097853320503
"gblm_model_aic0_250121.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250121.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.738544614237815
