"date","q0.025","median","q0.975","fit","observed","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","variance_samples","variance_observed","aggr_in_ci","shapiro_p","normality"
2025-04-14,0.0479057055238501,0.105623896457747,0.156330001406451,0.103991559231088,0.111045536840528,0.680272108843537,0.717948717948718,0.533333333333333,0.972789115646258,0.982905982905983,0.933333333333333,0.118962951590063,0.127070984733427,1,0.0165714675950958,"not normal"
