"date","q0.025","median","q0.975","observed","fit","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","aggr_in_ci","shapiro_p","normality"
2025-07-19,-0.113245114738011,-0.0659420710670887,-0.0184402851852887,-0.0668858455753738,-0.0682784574888427,0.755102040816326,0.777777777777778,0.666666666666667,0.972789115646258,0.991452991452991,0.9,1,0.183115172836688,"maybe normal"
