"model","RMSE","MAE","MDAPE","Bias"
"Generic PC",0.145423738312276,0.093074101234707,68.7086886026189,0.0499713617174781
"GB LM",0.104863016923657,0.0702924803957464,54.294289190803,0.0075153053153644
"QM",0.104314330745848,0.0648904853366065,63.1823401764605,-0.01806127098105
"Linear model",0.0935637636833213,0.0618352961315695,53.398660972746,0.00175548015335234
"LM bru model",0.0927509205060003,0.0611856199116295,52.917867543608,0.00162494535140668
"ST model coarser",0.0688923903598416,0.0436223449203277,38.3342773444936,0.00113702120388175
