"model","RMSE","MAE","MAPE","MDAPE","Bias"
"Generic PC",0.153277635610009,0.148337136608399,39.30228448154,29.2204524183867,0.148337136608399
"GB LM",0.0865043071442222,0.0729421602165291,14.1938895806821,13.2757022984603,-0.0630191904841464
"Linear model",0.0471752988994589,0.0386500813264918,12.9733317865642,5.51122921762703,0.00710431708184033
"LM bru model",0.0419009158441369,0.0361046920248204,9.98391249579641,5.60756945500782,0.000803339908150854
"QM",0.0368653786135931,0.0306937492346008,8.52886048563879,4.61889160081468,0.00264073953753531
"ST model coarser",0.0129223197090892,0.0102019318073627,2.47986487536027,1.67444089004879,-0.00467822534878203
