"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250702.rds",4965.82182139723,-10122.240634174,-10122.3583790917,0.685889076133955,0.680580378404016,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250702.rds",6118.27929573112,-13065.6812478211,-13096.8801866186,0.886385248253415,0.864769448084908,NA,NA,NA,NA,NA
"lm_model_aic0_250702.rds",NA,NA,NA,NA,NA,-9842.23816160272,-9717.92308027567,4939.11908080136,113.275203773209,0.69825923378884
"gblm_model_aic0_250702.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250702.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.647358318028997
