"date","q0.025","median","q0.975","observed","fit","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","aggr_in_ci","shapiro_p","normality"
2025-02-20,0.103369484958554,0.187317398728115,0.260842162886458,0.184910668349777,0.182356568755809,0.768707482993197,0.803418803418803,0.633333333333333,0.986394557823129,1,0.933333333333333,1,0.00327602456732213,"not normal"
