"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.189475884428461,0.142722169647358,60.5196557547839,13.4494853901058,0.137172275396871
"Wind Offshore","GB LM",0.130598498714934,0.102806988125316,33.5104316787213,12.0798280367175,-0.0600233908210819
"Wind Offshore","QM",0.11475115434807,0.0809625532404453,28.6094412493229,7.46743775444384,0.0320993015774187
"Wind Offshore","LM bru model",0.106266085131147,0.079450397838878,26.3456078033864,7.81561908492616,0.000412606747504887
"Wind Offshore","Linear model",0.106145689862994,0.0782014802928052,22.5611801592349,8.4635995716264,0.000404711899084328
"Wind Offshore","ST model coarser",0.0646896751936147,0.0456166923233734,15.141800833425,4.61858723947602,-0.00162276134492903
"Wind Onshore","Generic PC",0.204844223788571,0.156821590736499,345.269286545474,48.7403308086803,0.0931715754790768
"Wind Onshore","QM",0.167186018396765,0.120742648769942,165.418460278011,39.1253759235611,-0.0358823775468839
"Wind Onshore","GB LM",0.154600632233675,0.116213785339037,318.151459324492,34.9730005535248,-0.00749798324294965
"Wind Onshore","Linear model",0.145470086246098,0.110357774572454,348.067703483953,33.3961169814849,0.00131178909200686
"Wind Onshore","LM bru model",0.139542053171104,0.105795656276695,410.575811233189,31.4869114831394,0.00160717367817771
"Wind Onshore","ST model coarser",0.10717726710758,0.079978412553888,362.882006404927,23.5692968995025,0.00190148930904916
