"date","variance","variance_unweighted","q0.025","median","q0.975","fit","observed","norm_power_est0","q0.025_unweighted","median_unweighted","q0.975_unweighted","fit_unweighted","observed_unweighted","norm_power_est0_unweighted","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","variance_samples","variance_observed","aggr_in_ci","aggr_in_ci_unweighted","shapiro_p","normality"
2025-02-17,0.000862535708855397,0.000316264993564288,0.365370267427698,0.424358204785323,0.479931540328398,0.42340869699423,0.385960497180196,0.503459897459678,0.391415842337353,0.425853663154664,0.457939151803988,0.425596973070351,0.390681996238488,0.475478790342751,0.73469387755102,0.752136752136752,0.666666666666667,0.915492957746479,0.904347826086957,0.962962962962963,0.0731195678220181,0.073988836299688,1,0,0.265903008974431,"maybe normal"
