"date","q0.025","median","q0.975","observed","fit","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","aggr_in_ci","shapiro_p","normality"
2025-03-22,-0.10099881904768,-0.084924111619232,-0.0687961399090762,-0.0758217485145712,-0.0854222893661545,0.816326530612245,0.837606837606838,0.733333333333333,0.972789115646258,0.982905982905983,0.933333333333333,1,0.756198371000753,"maybe normal"
