"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"mid","Generic PC",0.136406504811,0.0846990965058622,854.07290907614,74.9701545778835,0.0592308786101712
"mid","GB LM",0.0896871510827345,0.0608741498030468,758.157557833395,61.0237698324473,0.0105803540055973
"mid","QM",0.077339678146313,0.0491692733561374,439.132639158125,69.8278174050253,-0.00339087230444814
"mid","Linear model",0.0769529652997046,0.0529844191023497,788.541152908533,62.4140796377923,0.0105007657339355
"mid","LM bru model",0.0730851890966507,0.0499045986397051,646.942850496684,60.687773831731,0.00975818740536643
"mid","ST model coarser",0.0462824775479483,0.0311287185853356,469.759185270969,38.4888282565436,0.00148548318373482
"low","Generic PC",0.14856060608524,0.10413456735855,610.699156755773,71.9937203954273,0.0614149100116375
"low","GB LM",0.107060967298819,0.0748856233136586,515.187323776316,50.7247704201539,0.0148666094139696
"low","QM",0.103804514522517,0.0696856580216281,314.358810082505,54.1765026064377,-0.0174233455157131
"low","Linear model",0.0926562620924041,0.0635190243971627,460.312302689964,47.9350512662435,-0.00358457667143057
"low","LM bru model",0.0893083123349284,0.0613798575728175,431.775392340339,45.9105300746655,-0.00315873755172911
"low","ST model coarser",0.0679836548356975,0.0461295081887933,278.61385106582,35.1401138466679,0.000568462499391855
