"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.234877527044698,0.186897928664901,303.713681182546,45.4956860882007,0.168598826598231
"Wind Offshore","GB LM",0.145017968610849,0.111399330957209,222.102560967257,23.8136549658051,-0.0535343251695127
"Wind Offshore","QM",0.132398489694328,0.0990574035722843,121.36602067435,25.88080582503,0.0237173968671974
"Wind Offshore","Linear model",0.125452175423111,0.0967095065605079,236.974078882136,21.6018439727491,0.000470787789169176
"Wind Offshore","LM bru model",0.121284505401365,0.0925713067706982,223.998690291931,20.4189809202819,0.00075831553046224
"Wind Offshore","ST model coarser",0.0811466603611094,0.0594920179405557,84.7587586870382,13.6032100816942,4.18805127296186e-05
"Wind Onshore","Generic PC",0.196801908818014,0.149522838365001,292.687461681527,51.9693152977034,0.0945723476721609
"Wind Onshore","QM",0.165178147877147,0.115076899807786,103.187097184747,40.9699180135629,-0.0526971478556423
"Wind Onshore","GB LM",0.148120454183956,0.110946216825122,267.006688926562,37.4894981660896,0.00293483478112916
"Wind Onshore","Linear model",0.141744604264987,0.105898586106625,248.965741123557,36.2537760134884,0.00109834412634258
"Wind Onshore","LM bru model",0.139313395682503,0.104089687230815,212.629845914493,35.394584189414,0.00143178749052896
"Wind Onshore","ST model coarser",0.103665285981282,0.0757237049274082,152.285678547599,26.1925861239037,0.0012487368389724
