"model","RMSE","MAE","MDAPE","Bias"
"Generic PC",0.216686931328197,0.171550219334108,49.592999672241,0.129392837812205
"QM",0.159495643128441,0.113600923303025,33.2139299537675,-0.034112556512585
"GB LM",0.148056409827502,0.113399777216345,30.5324437056324,-0.00727011425528702
"Linear model",0.135092602220913,0.103364256400755,29.0991699028768,0.000723084360567089
"LM bru model",0.131186608354085,0.0998466589568084,27.504054016327,0.000727164103071991
"ST model coarser",0.102502081834665,0.0754914777047446,20.7342893236519,0.000829691241192339
