"model","RMSE","MAE","MDAPE","Bias"
"Generic PC",0.121425694042756,0.0696325535293589,74.4260410818273,0.0448792477973457
"GB LM",0.0769828431645345,0.0502858888601276,56.7973671295354,0.00422073516055218
"QM",0.0738520539658919,0.0417266633801911,65.6444787069936,-0.0108099675309801
"Linear model",0.0681669918947746,0.0415297412737722,55.4385097691359,0.000726034832968961
"LM bru model",0.0670852697125373,0.0411136362488422,55.5546552949858,0.0011567797151014
"ST model coarser",0.0461250471088025,0.0272250806166951,39.0381203776862,0.00135445235782575
