"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"high","Generic PC",0.231748981103206,0.184952149300183,68.2633291970914,27.6589539201748,0.154837603050531
"high","GB LM",0.214677185550233,0.154506336931468,44.9430266592676,19.9767606428372,-0.0731986713361711
"high","QM",0.192824110788517,0.145682236810389,35.0095029096277,20.4784448612908,-0.0480897345293949
"high","Linear model",0.149871049332635,0.120550797945669,90.0154892267035,15.9490452954266,-0.00509685328609273
"high","LM bru model",0.144589984011116,0.114011218749135,68.2640487927897,15.0840361887814,-0.00895482564618327
"high","ST model coarser",0.120994088216119,0.0929324105904451,55.1190175348756,12.0196385509153,-2.45705973684426e-05
"mid","Generic PC",0.199680118082095,0.146727327904403,433.31169901803,57.9056811564689,0.103718595469134
"mid","QM",0.142340594188222,0.0986119587949247,138.281222380683,44.3386099474381,-0.0572973831246475
"mid","GB LM",0.136473605427242,0.100609494654373,415.017350774428,38.3268373656638,0.00682675124087287
"mid","Linear model",0.128808893806773,0.096659262956665,415.631401977982,39.0372979783226,0.0103634664592395
"mid","LM bru model",0.119270691591075,0.0893225406934495,443.051562880698,35.6197263731101,0.0152588348733618
"mid","ST model coarser",0.0954362455523536,0.0696546665489054,197.90792017567,28.8321281925937,0.00191753187544176
