"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250402.rds",5004.46783946644,-10176.1414054921,-10176.499941071,0.68676545253121,0.681607848710075,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250402.rds",6514.24344304272,-13802.0656118293,-13820.6150378773,0.931826558018661,0.909181400963858,NA,NA,NA,NA,NA
"lm_model_aic0_250402.rds",NA,NA,NA,NA,NA,-9846.97500823798,-9715.67644386606,4942.48750411899,114.249986729611,0.847150470080524
"gblm_model_aic0_250402.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250402.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.805388165716886
