"date","variance","variance_unweighted","fit","observed","norm_power_est0","q0.025","median","q0.975","fit_unweighted","observed_unweighted","norm_power_est0_unweighted","q0.025_unweighted","median_unweighted","q0.975_unweighted","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","aggr_in_ci","aggr_in_ci_unweighted","shapiro_p","normality"
2025-09-11,0.000957058946597298,0.000957058946597298,0.738711734966662,0.714061540404349,0.893002324956594,0.738711734966662,0.738711734966662,0.738711734966662,0.738711734966662,0.714061540404349,0.893002324956594,0.738711734966662,0.738711734966662,0.738711734966662,0.843537414965986,0.88034188034188,0.7,0.895833333333333,0.894736842105263,0.9,0,0,0.277254800965081,"maybe normal"
