"model","RMSE","MAE","MDAPE","Bias"
"Generic PC",0.214427825774838,0.169633000286829,31.9651877929077,0.122541402019616
"QM",0.172928741482338,0.129013015332872,25.3710574302875,-0.024565919849758
"GB LM",0.162776253315756,0.127649281597583,22.5856538364121,-0.0518992067499564
"Linear model",0.139952714784679,0.109754719652921,19.5114669808187,0.000392821391452135
"LM bru model",0.136893631620276,0.107898124827846,19.2568450613729,0.000103906426762601
"ST model coarser",0.103836631176807,0.0791219690828874,14.0922965255151,0.0001165894742096
